61	12
70	8
78	0
57	67
84	82
23	65
11	93
40	70
45	46
48	38
92	84
31	81
16	64
23	73
81	87
14	34
8	62
71	89
14	65
71	6
13	79
44	68
30	91
4	67
8	61
74	75
52	65
15	39
4	67
12	92
86	61
84	89
6	1
21	69
10	77
7	49
19	99
12	28
34	56
0	45
96	73
88	37
30	15
81	43
3	95
92	22
89	96
37	3
20	82
16	66
44	0
26	59
37	41
69	51
10	35
65	70
67	55
97	75
81	23
6	71
26	26
90	40
63	34
90	34
88	14
63	46
68	90
5	90
53	49
66	31
3	3
74	93
21	90
72	24
56	10
66	93
91	56
47	69
0	52
92	84
18	44
61	78
82	64
0	10
44	2
48	46
91	85
5	24
35	26
2	100
50	90
0	34
9	6
54	34
1	49
25	62
97	76
87	80
54	95
12	40
14	2
47	2
60	42
25	1
64	29
74	11
24	90
72	42
30	50
46	99
70	89
0	99
74	10
96	14
21	84
91	51
6	2
28	13
23	50
52	28
48	67
0	58
28	96
95	8
75	86
51	89
74	44
17	9
54	77
43	52
21	37
55	57
23	27
18	16
21	49
22	96
90	46
50	67
75	90
9	59
92	49
96	5
6	73
64	30
97	15
94	9
71	35
47	18
35	18
57	3
32	70
61	94
5	8
59	71
30	95
86	8
60	88
56	49
88	35
29	83
90	29
8	29
38	65
58	84
21	93
37	39
46	41
82	13
27	69
80	2
84	52
10	65
9	91
79	15
56	53
41	6
80	60
4	21
7	2
27	3
86	30
89	83
21	39
44	22
37	71
91	16
79	68
46	28
19	5
88	100
43	44
21	78
31	85
9	23
23	9
75	42
35	84
37	77
31	48
83	98
16	59
94	58
54	4
76	13
64	18
30	38
67	100
79	46
86	77
82	100
33	83
2	31
15	77
56	20
2	13
53	63
38	50
49	74
39	22
50	72
29	70
66	68
27	92
20	87
28	3
87	13
73	8
66	90
85	84
43	7
52	75
46	13
21	98
71	46
69	19
32	86
63	25
84	72
20	89
44	82
99	69
48	41
89	16
51	5
94	8
22	45
33	44
0	32
60	14
93	67
29	50
48	55
91	72
16	50
63	35
11	17
97	63
93	66
44	82
8	48
39	66
59	97
98	85
47	67
2	89
65	98
32	91
6	26
59	68
41	97
47	53
47	29
34	55
31	70
1	14
34	41
100	11
76	96
73	30
19	56
30	29
45	52
23	62
77	54
54	29
4	93
15	94
96	93
36	95
86	25
92	87
24	12
52	34
22	49
66	35
26	76
23	54
36	40
36	88
14	75
68	43
28	84
77	43
96	47
9	23
81	9
96	43
35	12
25	0
92	94
45	21
62	0
90	33
9	3
17	82
33	40
55	27
39	94
71	34
84	24
98	79
27	17
89	26
16	6
51	27
50	45
13	10
22	41
24	81
12	25
49	15
9	77
43	41
63	39
17	72
78	15
60	8
56	62
14	39
21	41
85	60
41	67
55	78
30	20
47	99
19	13
2	35
80	10
88	54
46	92
76	20
82	37
75	69
81	58
37	34
85	29
66	97
92	58
82	32
48	37
82	80
40	97
18	2
45	61
38	78
45	93
8	4
66	61
65	46
26	6
81	31
90	37
92	38
13	53
76	77
2	14
73	17
100	12
19	74
96	87
84	65
95	66
82	82
30	24
13	100
68	96
67	13
7	95
56	27
69	74
63	60
41	31
43	68
16	64
4	55
72	24
82	69
85	3
17	6
65	0
31	81
55	98
12	62
77	76
18	16
14	8
88	41
62	90
24	18
30	32
27	96
61	31
21	97
93	79
46	82
56	2
15	52
77	34
21	20
29	60
15	46
48	66
53	44
2	66
11	72
2	34
3	1
88	52
26	25
3	73
38	37
99	51
18	93
51	20
87	19
97	18
18	50
26	93
63	14
78	58
40	46
62	49
93	93
37	12
3	45
66	61
40	1
67	36
59	55
77	25
50	87
53	83
33	33
57	74
24	69
59	42
12	91
45	31
83	85
32	6
67	45
8	95
20	24
59	21
48	69
7	40
50	24
93	82
16	83
81	5
75	36
86	89
43	42
5	82
55	37
94	93
14	68
95	72
47	82
12	16
52	19
39	64
92	89
33	48
70	52
7	86
100	36
15	58
71	66
55	98
8	21
7	74
96	57
68	41
80	53
36	23
0	17
66	81
37	87
15	95
77	41
62	73
100	85
94	79
61	16
16	35
47	74
50	89
40	28
77	38
37	62
52	93
12	49
99	95
89	10
58	11
96	45
4	76
87	69
44	93
41	63
91	40
69	9
2	75
64	37
11	50
53	93
47	0
42	83
7	74
23	63
55	82
76	50
98	2
99	14
93	1
20	49
21	49
7	74
82	86
29	32
80	73
68	47
71	89
38	89
30	80
4	91
49	59
23	48
36	87
17	1
97	7
77	22
51	28
48	7
78	62
18	93
99	90
86	44
29	40
90	1
16	87
5	46
53	61
97	47
10	88
4	42
70	99
33	71
13	49
32	37
94	49
29	71
79	97
6	15
93	91
39	73
26	8
31	27
40	45
14	7
24	82
98	67
41	87
42	11
46	74
68	15
85	22
95	58
26	16
8	96
41	95
31	59
23	63
7	97
85	2
44	96
31	70
71	10
99	44
49	7
39	93
32	34
54	81
0	50
98	9
63	61
56	13
97	47
44	15
27	55
19	43
92	53
12	73
77	10
20	63
74	88
82	8
53	16
49	34
54	20
89	58
23	7
94	34
30	91
82	76
23	89
22	67
86	68
94	48
45	79
86	37
21	35
2	96
18	85
87	60
37	63
89	59
45	5
75	67
12	6
79	9
81	28
49	39
83	7
8	44
2	36
71	76
52	16
56	3
5	100
98	57
69	77
34	56
88	50
29	15
44	52
20	47
52	51
86	99
34	24
84	42
83	67
99	49
30	5
48	61
27	59
78	87
53	12
92	90
5	3
8	90
3	8
50	95
38	38
64	79
13	99
68	38
36	49
5	78
96	18
17	55
41	37
79	48
11	9
17	34
19	25
54	86
26	76
36	33
64	4
49	27
79	8
29	97
22	26
37	98
21	16
48	29
18	37
72	33
78	75
21	89
64	18
18	58
37	3
12	75
73	60
18	75
54	65
63	67
43	40
38	56
31	27
56	0
52	30
40	98
100	78
33	65
56	65
84	93
25	78
80	46
61	10
20	62
81	18
97	57
13	35
92	47
91	74
51	35
2	69
22	31
23	58
18	43
42	40
90	77
15	89
81	27
68	79
12	92
72	23
91	98
65	57
0	67
37	74
26	12
84	90
23	55
33	39
81	9
58	12
7	19
8	79
47	98
88	99
44	14
12	57
2	64
89	67
85	57
90	5
72	49
42	63
54	73
64	68
7	37
10	20
8	22
79	37
59	49
13	36
87	67
86	37
65	2
68	67
38	68
87	18
25	62
2	50
19	56
62	71
65	86
7	83
13	43
4	70
28	40
95	58
13	63
46	9
51	36
45	23
66	24
23	99
97	0
54	43
84	24
79	12
22	71
76	22
14	60
3	9
10	0
40	97
69	90
24	15
13	89
25	46
73	42
7	75
0	20
10	66
100	81
49	92
32	79
33	87
40	72
97	47
6	77
24	43
85	42
77	60
36	43
96	100
75	34
83	32
71	41
43	22
96	57
64	60
63	51
72	29
54	13
24	17
70	12
42	69
79	79
43	45
47	37
94	94
90	96
70	4
22	81
58	99
79	35
91	64
69	53
82	5
22	55
23	45
11	27
88	100
84	67
39	73
15	29
39	33
78	44
27	17
72	38
57	58
19	44
49	38
20	97
45	46
73	59
51	57
60	66
0	56
44	72
88	30
80	51
4	82
22	49
80	33
29	86
15	68
18	96
3	68
90	16
14	72
3	19
47	43
59	79
14	12
21	68
50	71
6	60
10	80
19	93
12	63
24	40
43	78
18	5
29	97
0	67
60	14
31	54
91	84
2	26
79	39
63	98
39	90
43	54
72	63
54	52
74	32
33	38
55	18
72	23
52	40
10	62
43	16
85	41
33	11
24	23
68	92
77	46
21	62
15	34
58	96
100	22
10	53
47	67
38	68
58	69
3	55
74	6
96	64
22	76
48	95
58	56
23	2
78	38
15	84
16	25
86	30
92	3
90	62
4	78
4	13
14	6
65	29
52	86
92	66
59	92
31	3
35	100
93	7
24	57
81	48
61	15
70	87
27	90
66	71
89	95
51	18
61	59
86	22
28	68
37	21
61	0
2	45
71	71
83	87
98	54
44	16
55	34
71	18
32	36
96	32
22	15
39	8
48	36
2	47
11	54
81	58
53	96
96	81
71	56
5	30
82	19
70	53
44	53
20	17
75	32
31	73
73	61
89	48
44	52
69	94
7	45
18	60
17	37
42	15
68	36
64	40
48	28
10	75
91	78
17	73
88	24
43	86
48	41
30	74
27	91
12	68
12	96
84	22
12	64
55	49
50	42
91	46
36	23
85	81
58	94
76	44
17	23
59	45
34	51
11	7
84	23
54	71
1	87
5	58
40	41
65	12
71	11
50	21
89	57
47	47
35	9
44	94
83	41
40	84
57	33
23	73
11	1
0	78
2	91
41	89
43	18
72	74
95	19
40	95
91	12
5	8
83	55
53	16
17	88
39	68
31	42
36	22
63	45
56	23
14	56
83	67
37	48
99	39
94	99
58	0
99	98
33	4
20	73
16	89
42	36
82	47
4	68
26	20
47	41
10	32
71	9
25	37
43	89
21	80
85	61
46	46
20	85
25	93
16	50
98	86
49	96
67	28
89	59
81	73
12	64
86	98
29	99
9	67
40	55
10	67
47	77
67	28
75	93
22	66
41	78
32	40
57	22
26	53
69	9
22	51
24	58
27	69
9	23
96	54
51	100
28	5
29	48
99	2
91	7
21	6
35	50
47	87
32	7
89	88
70	33
28	51
49	42
40	68
31	17
56	91
37	68
67	69
88	37
51	20
42	28
22	4
84	52
37	75
30	92
61	72
9	57
10	47
40	95
79	30
0	1
91	22
83	38
80	14
81	1
48	54
56	88
97	19
99	67
21	7
41	36
15	64
1	76
36	29
84	93
77	56
50	17
92	32
76	22
80	30
52	46
72	12
30	48
21	42
28	41
78	18
95	49
79	46
0	31
86	0
6	44
72	31
29	82
94	93
40	92
95	43
80	45
95	76
77	45
17	88
9	58
8	5
99	84
77	52
99	91
34	65
39	16
84	25
63	26
11	90
39	56
6	6
6	7
41	96
36	76
87	23
22	91
48	73
10	36
39	91
96	50
29	62
67	77
71	13
24	60
75	75
0	77
30	85
31	15
82	46
68	50
70	3
47	37
56	17
42	41
29	83
34	52
24	77
89	78
68	20
74	96
80	63
10	92
29	36
69	93
82	24
4	9
29	41
82	46
48	89
5	4
71	28
88	9
43	85
22	61
79	37
6	61
55	18
96	32
100	35
26	90
14	50
2	3
32	34
52	33
14	9
88	61
78	91
85	82
3	75
71	76
31	8
94	12
19	23
13	30
58	73
31	17
32	88
12	0
82	3
98	86
100	12
80	43
69	64
76	86
29	29
47	49
11	43
74	7
59	41
45	33
9	38
11	31
54	97
67	24
66	89
24	59
94	2
79	28
5	82
79	62
6	89
56	96
99	34
0	25
98	66
32	45
58	73
30	42
93	91
55	80
50	53
94	12
54	38
34	97
20	36
6	97
74	43
84	91
23	57
95	68
26	84
73	99
70	42
63	97
98	97
76	26
16	46
56	45
25	98
85	64
56	56
68	57
69	82
11	66
25	24
36	98
76	30
90	36
40	30
10	99
63	80
33	56
98	20
47	44
89	50
40	82
20	96
20	5
54	86
37	3
52	14
75	69
75	60
89	79
37	58
73	82
5	30
89	47
89	2
90	3
1	31
9	25
47	45
30	36
26	77
62	87
74	27
79	83
87	46
65	67
58	46
63	91
68	89
74	96
41	17
61	19
0	55
33	4
53	35
9	68
49	17
53	44
80	41
55	98
89	1
94	68
35	60
33	77
32	46
94	89
67	78
64	14
42	42
54	24
100	77
36	70
60	10
71	93
58	74
20	92
98	2
77	28
36	24
88	8
55	78
90	42
25	53
45	44
49	99
76	67
3	32
57	4
83	99
0	48
82	100
29	84
82	58
10	0
63	44
75	58
78	46
23	85
54	6
83	47
71	50
77	4
25	52
74	86
92	84
15	58
70	36
42	29
30	9
39	84
76	89
20	94
59	15
60	54
9	95
49	75
69	0
60	84
72	72
94	93
28	62
75	97
10	25
99	92
100	65
95	23
38	27
31	78
91	34
21	53
61	95
70	6
65	74
71	32
77	46
58	71
45	16
56	96
100	11
90	42
57	91
50	55
43	28
39	59
100	35
29	91
20	85
93	97
40	98
71	18
38	0
18	48
33	100
69	27
55	64
62	68
15	8
41	43
32	78
56	46
72	70
95	31
91	4
81	26
2	55
99	57
45	5
88	88
91	91
52	43
4	99
44	37
35	67
91	99
66	24
10	18
30	17
61	1
59	49
38	74
84	32
59	75
37	63
72	60
96	70
93	8
9	83
25	9
54	34
21	67
17	3
85	5
1	17
33	9
28	8
82	39
24	6
26	31
55	44
98	86
67	48
95	93
0	44
29	51
8	19
72	96
81	0
54	85
59	81
92	82
95	53
97	80
3	67
68	82
66	12
23	0
48	16
56	84
30	63
88	53
9	99
95	16
61	75
42	6
78	75
45	81
62	53
9	81
27	34
54	74
40	39
43	0
95	88
1	31
62	19
88	57
78	28
97	81
90	13
37	85
39	73
18	42
47	22
32	40
72	28
14	95
94	23
67	61
97	31
86	9
99	86
9	76
36	40
11	78
83	44
14	21
90	22
33	1
59	48
82	62
85	84
30	90
52	21
25	42
50	2
36	93
48	58
31	61
77	80
18	26
33	78
2	77
31	61
9	55
70	83
15	19
64	59
43	69
41	40
91	88
5	64
78	70
5	32
19	21
45	69
77	9
69	70
42	32
82	72
56	73
3	74
77	40
100	87
41	84
1	77
11	6
29	25
58	11
61	78
33	54
22	13
20	93
98	97
87	44
21	7
22	67
40	100
86	29
58	57
23	1
38	76
92	20
67	67
78	18
82	89
47	52
48	0
80	20
99	46
94	38
6	5
65	7
62	12
89	42
12	52
49	69
39	15
68	9
66	68
36	43
77	40
55	42
97	73
56	15
14	32
38	95
67	83
71	92
78	72
8	100
37	16
62	88
76	53
65	30
13	40
8	93
18	92
36	27
15	89
22	55
53	16
30	41
16	31
90	20
23	95
19	58
88	32
29	2
75	58
17	53
9	42
43	79
53	10
24	74
0	71
10	51
90	68
88	7
19	42
52	55
52	99
34	35
37	53
24	35
16	65
25	62
23	46
42	2
57	85
17	20
96	44
89	75
27	99
71	77
39	53
23	18
5	49
95	45
6	43
17	82
87	53
13	84
10	24
8	12
65	6
18	87
98	15
65	35
19	91
13	96
67	15
4	99
31	55
63	5
49	96
25	13
56	52
79	91
65	60
50	67
53	83
5	34
94	43
1	93
26	69
97	46
56	59
3	90
47	12
68	18
56	85
24	63
56	85
80	31
43	28
61	90
75	100
94	35
22	33
40	99
60	14
11	47
15	4
63	3
70	63
90	52
41	51
5	16
8	3
86	47
16	69
88	14
88	83
87	17
2	63
22	69
63	12
29	18
65	94
62	57
76	61
66	55
61	29
14	67
52	59
82	72
8	17
33	45
58	71
41	11
61	95
4	36
47	62
84	81
46	55
40	11
23	35
22	100
95	94
27	29
90	97
28	50
13	67
76	67
72	17
77	8
45	75
72	22
98	25
42	31
29	73
70	8
76	38
77	20
47	77
41	17
75	98
82	36
12	54
55	61
34	52
57	0
95	41
36	91
28	32
4	44
19	23
30	13
39	64
100	60
23	27
42	53
44	24
49	81
98	26
81	99
14	63
71	38
33	32
85	65
36	73
68	54
37	16
94	77
9	46
46	97
49	61
29	77
86	11
11	59
45	53
43	89
89	45
64	4
97	22
97	25
98	19
69	24
98	21
92	88
47	29
25	32
37	86
20	74
2	65
45	76
81	6
82	3
28	14
62	40
57	67
44	65
86	11
78	79
60	18
9	50
20	79
51	28
42	79
15	8
61	77
57	94
91	44
53	41
44	89
34	36
85	45
2	64
56	59
31	98
99	5
55	21
56	6
84	74
46	61
87	15
66	28
22	67
11	20
92	92
38	48
67	7
51	41
50	7
53	22
16	84
62	17
12	54
52	53
59	27
25	67
76	23
26	15
23	29
38	69
65	87
16	20
11	62
2	39
59	29
7	47
82	33
21	20
19	91
79	87
43	85
59	1
82	93
76	63
57	76
72	54
35	70
85	91
10	88
2	19
42	75
95	27
43	37
80	13
31	24
66	85
77	75
32	16
18	94
62	85
22	58
80	0
64	36
27	42
76	15
66	29
65	47
29	10
61	53
70	29
15	96
13	53
43	30
71	13
36	61
33	49
91	67
68	99
13	67
69	37
97	89
32	71
21	65
21	39
80	57
70	77
16	39
59	38
16	73
24	30
35	23
31	66
16	87
63	94
83	74
70	49
30	14
46	59
17	38
34	42
58	70
39	48
13	30
11	75
59	61
35	29
21	66
75	14
73	18
82	7
73	44
41	87
13	29
45	17
91	9
12	28
41	85
1	34
80	55
99	11
0	42
82	44
2	36
34	21
6	96
73	82
41	4
13	86
5	70
94	83
93	61
40	20
23	27
76	56
52	19
64	25
26	45
78	89
81	3
67	83
7	46
66	93
46	79
99	4
86	24
23	71
33	24
84	37
94	45
55	44
66	77
27	39
76	79
81	93
67	91
88	69
21	20
4	33
87	87
48	41
94	32
78	92
71	46
47	84
42	70
85	55
5	40
96	60
11	52
3	80
88	5
22	64
2	5
70	38
56	57
94	89
98	7
37	96
100	13
9	70
86	40
87	57
25	9
37	50
60	87
93	84
0	98
61	65
94	33
30	23
1	56
16	42
12	82
63	74
61	71
67	31
56	23
43	11
92	54
16	6
45	36
33	64
34	81
33	20
16	99
92	76
52	98
67	15
21	98
39	67
27	48
29	11
69	45
87	49
52	34
57	6
11	7
19	64
28	22
9	48
75	33
28	15
6	23
35	56
66	1
37	99
98	9
0	15
63	12
27	58
33	74
12	29
58	37
3	75
97	14
84	11
32	86
41	49
0	72
70	36
26	38
97	28
12	53
84	80
90	19
45	51
57	59
95	3
91	48
19	42
82	44
17	61
100	37
37	32
92	94
39	85
11	82
73	87
75	2
34	36
76	36
69	49
93	67
61	19
26	100
59	58
7	58
81	70
74	39
90	65
45	74
63	56
19	37
0	43
50	82
50	22
29	18
45	28
53	17
53	48
81	26
62	99
26	66
12	65
18	33
20	23
88	38
29	66
45	30
31	63
29	48
52	37
37	83
100	1
76	51
59	84
85	61
76	34
55	70
34	8
38	40
20	68
23	68
18	28
32	83
52	5
5	98
37	50
75	93
2	36
40	42
16	8
97	1
38	17
76	42
90	57
25	28
48	28
18	95
48	95
79	27
99	64
67	60
95	79
41	32
32	64
40	88
49	23
42	6
96	69
39	67
41	60
54	49
47	94
57	51
54	82
61	99
26	63
29	22
3	50
78	24
18	84
99	95
19	31
2	80
45	17
44	48
4	68
23	41
90	38
17	97
30	47
49	65
57	49
33	100
31	30
28	15
81	98
44	14
78	37
30	67
20	91
22	49
88	33
77	65
53	78
4	84
7	52
25	49
63	42
98	68
28	27
28	3
15	27
50	62
0	79
53	51
27	5
17	48
25	28
93	95
29	5
91	34
4	72
25	53
100	33
81	89
96	21
99	41
59	84
58	27
86	25
65	12
16	47
69	51
61	48
54	24
47	20
7	67
4	45
74	78
12	70
77	15
3	11
39	99
38	7
9	77
59	93
15	83
74	6
77	9
52	0
53	42
99	100
80	74
74	40
40	18
30	40
84	17
97	98
78	1
9	96
52	74
95	25
73	88
63	64
84	27
27	29
21	14
99	21
75	45
63	14
0	99
38	80
52	46
1	55
70	42
18	1
40	9
80	29
92	4
5	33
10	96
24	16
79	73
64	51
63	34
26	67
39	3
64	94
81	31
2	83
73	42
41	27
63	12
43	85
52	40
51	24
42	83
75	85
78	27
36	19
88	68
89	75
53	91
34	84
63	72
28	84
19	89
26	79
91	50
72	4
36	50
60	58
8	18
73	29
52	81
54	42
60	70
15	90
54	21
51	34
7	63
38	87
78	52
8	7
60	38
70	15
32	8
43	60
61	42
90	27
67	18
9	38
43	30
12	48
3	51
44	19
36	79
71	30
42	94
61	82
52	19
49	18
4	94
76	5
26	45
5	43
28	6
24	53
43	2
61	81
23	76
87	10
59	90
39	10
39	13
8	7
63	36
32	52
0	35
50	75
100	75
3	88
38	60
39	95
40	81
5	22
8	59
45	66
19	3
83	2
93	1
41	20
57	59
40	64
30	16
36	76
61	50
46	71
12	10
63	57
97	18
56	1
87	77
39	38
27	65
10	62
83	17
72	83
93	63
22	86
88	79
98	83
11	97
90	63
57	18
3	55
56	32
63	70
26	76
26	9
17	85
94	35
36	68
71	41
59	17
42	100
93	57
4	3
30	38
65	85
83	12
70	7
79	9
87	11
59	29
72	44
100	70
53	11
94	64
24	57
86	86
19	56
50	82
37	3
62	44
96	45
0	33
29	76
89	98
64	88
82	35
27	55
72	31
10	36
74	2
68	98
20	34
84	19
97	83
54	77
27	67
95	13
18	54
1	90
10	93
33	36
58	16
69	55
17	30
13	47
63	76
72	14
35	0
23	73
30	63
54	80
61	2
81	75
75	49
1	30
40	40
66	15
28	62
94	47
20	24
97	28
46	2
69	32
20	59
82	3
53	44
64	30
6	38
10	64
63	44
40	81
49	77
75	18
40	84
52	20
73	3
95	59
89	20
95	28
95	6
64	45
56	67
81	76
16	16
95	75
89	26
81	7
69	71
33	71
94	35
17	74
82	31
47	91
46	37
87	92
54	13
7	17
71	84
0	56
44	74
81	7
12	36
96	89
56	35
66	27
16	39
10	49
40	98
37	51
6	70
56	78
64	58
4	8
39	56
80	69
15	68
18	71
67	62
25	27
22	12
65	70
60	100
57	48
33	8
90	50
75	47
95	50
86	86
83	64
37	68
52	8
50	31
85	76
75	49
20	65
58	40
38	34
1	41
40	21
68	0
4	79
95	48
71	42
17	5
48	88
55	99
97	16
23	22
89	94
29	73
71	52
98	19
74	15
82	34
76	46
70	3
95	54
63	90
1	55
18	8
70	29
10	13
37	18
45	89
1	46
85	15
62	35
94	77
35	40
96	35
81	92
30	66
41	26
98	32
97	27
51	77
87	47
34	59
68	9
41	54
12	28
2	37
50	12
15	41
59	29
22	47
61	46
12	18
32	13
74	64
25	52
33	64
70	11
5	99
57	82
7	85
16	44
50	76
22	51
4	36
71	61
10	88
76	14
8	34
100	65
14	63
92	95
34	100
15	79
7	74
56	16
83	14
68	1
4	26
69	34
91	41
7	42
84	19
31	10
48	13
95	92
39	23
6	94
18	66
74	33
18	56
67	60
10	33
68	92
63	78
66	21
0	71
81	75
20	43
35	73
7	17
70	80
89	99
8	28
25	33
4	78
98	28
47	0
72	89
47	93
14	39
26	64
12	47
91	73
41	82
82	76
45	47
56	46
48	29
6	6
41	94
71	30
31	81
50	96
37	30
57	64
50	64
53	89
76	8
36	91
85	35
41	29
71	15
55	34
74	94
11	73
19	89
70	73
67	64
35	83
94	24
10	83
87	9
0	96
9	61
83	5
57	45
80	52
76	41
77	95
100	71
16	63
24	47
47	82
19	85
90	1
19	91
33	100
14	25
52	79
40	62
19	71
97	28
20	11
70	54
12	21
86	48
38	40
0	44
45	100
60	12
72	66
50	50
19	63
97	68
22	14
36	14
93	73
14	23
15	43
34	67
75	49
10	73
40	13
63	38
57	9
35	44
78	36
15	76
93	21
69	63
59	13
55	91
79	58
7	100
60	83
43	8
36	69
94	97
43	25
89	30
81	89
80	15
39	37
73	46
76	97
24	1
12	76
6	26
75	60
68	33
90	28
76	51
63	0
57	55
61	20
52	76
43	53
74	49
15	74
17	11
62	44
58	77
97	13
36	31
86	36
63	82
86	64
41	79
3	96
99	100
43	11
89	12
26	10
51	35
36	25
8	29
17	30
95	56
38	8
35	27
67	42
22	43
53	35
59	23
34	22
41	30
84	85
48	30
58	68
34	79
89	19
98	64
53	6
5	76
73	25
83	23
65	21
72	58
100	83
54	56
87	73
58	98
87	19
4	47
8	44
67	44
73	89
50	68
30	18
97	68
73	40
22	35
91	80
52	83
2	42
4	15
54	30
78	31
97	88
68	58
59	7
11	89
86	94
81	39
7	98
93	0
84	48
72	35
62	5
84	86
66	99
22	39
63	33
29	0
94	44
78	57
12	50
12	22
36	87
87	33
72	84
64	19
11	13
40	21
81	48
20	60
77	89
13	85
54	83
61	45
87	20
44	76
45	26
97	43
42	80
99	31
71	95
79	59
5	48
90	56
65	74
83	62
75	43
23	94
34	85
15	7
76	73
27	2
95	61
44	100
93	10
2	23
38	68
11	11
2	98
65	63
46	100
6	18
88	27
1	87
80	84
61	51
33	17
26	89
100	5
79	64
8	44
72	61
56	46
30	32
82	18
81	89
87	46
14	49
6	84
5	0
67	46
36	65
24	78
54	0
10	17
32	13
90	61
2	33
8	41
97	51
25	65
57	21
1	26
16	31
81	81
83	6
76	84
81	75
90	77
94	64
83	80
25	8
